Id,SalePrice
1621,130016.62405170428
1622,189053.29437717446
1623,185979.3284080799
1624,189818.85540520743
1625,132056.44383183197
1626,187493.79217270267
1627,186338.38485909835
1628,189485.4920682475
1629,184112.73528989343
1630,180473.28668713916
1631,181707.51127047924
1632,182499.43717115757
1633,184767.04373547755
1634,182986.77429366834
1635,184616.91560264755
1636,182674.0073502725
1637,188491.4724974354
1638,191309.5488821321
1639,187275.4346215123
1640,190231.12846130322
1641,187475.60546528565
1642,182361.24040687666
1643,182986.77429366834
1644,184200.31003404426
1645,185330.0242335901
1646,186289.5932159286
1647,187428.0648898895
1648,125578.41490021703
1649,127558.27587661285
1650,125716.70411389806
1651,128171.29908566872
1652,117884.34809267899
1653,117884.34809267899
1654,176491.23041322324
1655,175327.0656252038
1656,176542.52419194015
1657,176561.29020854388
1658,176561.29020854388
1659,118414.80082867836
1660,130310.62497849637
1661,249261.45099850537
1662,189054.45299554794
1663,189054.45299554794
1664,189605.5021251114
1665,188088.62867434154
1666,194709.279332145
1667,205015.66810032533
1668,186573.585600532
1669,186076.23993583256
1670,190510.69588399905
1671,189715.01678
1672,192712.57516550587
1673,248016.63856378986
1674,185686.57854906138
1675,181112.00301025354
1676,177753.4653473688
1677,185369.38664375793
1678,191035.47259031725
1679,192697.56235222286
1680,181720.0219482151
1681,180571.5417320655
1682,194584.17255478667
1683,176828.3469535039
1684,187275.4346215123
1685,184760.78839660966
1686,176455.52875697607
1687,185406.33936777868
1688,183592.2910960827
1689,186270.82719932485
1690,184819.58858196807
1691,183829.9939730636
1692,190860.41555141567
1693,185781.6596998537
1694,184154.0205264217
1695,183299.54123706423
1696,194619.87421103386
1697,183422.1458788754
1698,190646.4829621329
1699,187052.74455781447
1700,184969.71671479807
1701,188231.25040053006
1702,187608.2186492855
1703,186372.1636889851
1704,186277.08253819274
1705,185037.27437457157
1706,186396.5132858699
1707,183603.55070604497
1708,184412.99155555345
1709,189374.7263455853
1710,181857.63940330927
1711,186868.83759509772
1712,183768.69165215798
1713,186896.36108611655
1714,184533.09406181745
1715,183771.19378770515
1716,128928.1950886867
1717,126294.69742529359
1718,126294.69742529359
1719,186900.1142894373
1720,186290.84428370217
1721,133265.64705970042
1722,133265.64705970042
1723,189179.5597729063
1724,181642.4557462529
1725,189110.17173617246
1726,183240.7410517058
1727,181451.04237689465
1728,184999.7423413641
1729,186457.23629758877
1730,185054.21001421503
1731,129109.59991585629
1732,127544.51413110344
1733,127140.99854942273
1734,185258.71337049585
1735,126658.75814740638
1736,125856.8237045394
1737,192086.3695201273
1738,188552.774818341
1739,177206.84117971297
1740,177266.2206742581
1741,119929.17214390104
1742,176225.3322866367
1743,178317.78936265502
1744,190857.8209664684
1745,135070.26609839447
1746,186743.15150855263
1747,189532.3608850568
1748,188873.14061777847
1749,185614.01661819353
1750,128171.29908566872
1751,135273.03152711506
1752,124702.66745870865
1753,128921.93974981878
1754,186743.15150855263
1755,194246.38425591914
1756,125085.49419742517
1757,127076.61478378324
1758,128734.27958378126
1759,190486.92559630098
1760,128609.17280642292
1761,130047.90074604386
1762,185954.97881119506
1763,132396.82671564678
1764,128002.9842454217
1765,128168.12519153472
1766,186831.3055618902
1767,190859.07203424198
1768,127871.0428200087
1769,132281.0567218903
1770,185163.63221970352
1771,127858.53214227287
1772,127858.53214227287
1773,129922.79396868552
1774,186595.5255112698
1775,127080.36798710398
1776,132134.01003379415
1777,126391.60895304626
1778,125323.19707440602
1779,127708.9833186296
1780,131197.63202996703
1781,128921.93974981878
1782,122625.89495456016
1783,188244.43283685273
1784,125973.7523166694
1785,129710.11244717633
1786,186627.3815147961
1787,183740.5888519524
1788,122538.32021040932
1789,129294.08618775979
1790,128164.95129740071
1791,189090.24710119524
1792,129601.26955087458
1793,131298.9685196273
1794,125803.60709946205
1795,129990.35162845903
1796,127042.16419530964
1797,127000.29964959464
1798,126107.03725925609
1799,124790.24220285947
1800,126920.2313120853
1801,188244.43283685273
1802,127000.29964959464
1803,127511.40705980352
1804,126546.7413569706
1805,126840.16297457597
1806,122016.0456396383
1807,187627.65642447612
1808,136503.4104577343
1809,185989.33695026857
1810,124926.02928099333
1811,184274.79479127255
1812,129590.00994091232
1813,124418.09576491846
1814,125045.4600286705
1815,122065.99590118152
1816,126441.6516639896
1817,185614.01661819353
1818,184112.73528989343
1819,121415.53310831825
1820,119911.07788588414
1821,123667.4551007684
1822,130201.20277300788
1823,127532.58276255435
1824,125187.50244567226
1825,179809.06214876648
1826,124418.09576491846
1827,123439.08900738938
1828,181260.30076612323
1829,126585.52445795169
1830,183729.9085511769
1831,186024.3668479289
1832,178486.10420290206
1833,183335.24289331137
1834,124136.60551586219
1835,184312.41927388014
1836,123367.19883510839
1837,121108.9290543902
1838,129822.70854679885
1839,121137.1243039959
1840,243807.37481486838
1841,185669.64290941795
1842,186968.34370779764
1843,131455.3519913252
1844,126937.74626091548
1845,193999.34459533647
1846,136068.03887252728
1847,137537.46419730107
1848,127042.16419530964
1849,135342.99887303566
1850,127756.52389402577
1851,128609.17280642292
1852,126219.6333588786
1853,177772.9031225594
1854,128137.42780638186
1855,139871.86421340762
1856,186815.04168083362
1857,151069.01323637934
1858,185771.16429787842
1859,183512.89451716025
1860,67897.99449071137
1861,183499.13277165082
1862,305206.73285545094
1863,300307.55145409825
1864,300353.84096172085
1865,128331.3433112873
1866,187135.315030871
1867,185086.06601774134
1868,187893.46210166253
1869,180934.3513864047
1870,185390.65479590883
1871,188172.45021517164
1872,188173.70128294523
1873,194494.09567508867
1874,129118.35739027138
1875,192060.76885546892
1876,184550.60901064763
1877,187038.98281230504
1878,187573.1887516252
1879,137265.3107318466
1880,124477.47525946362
1881,188196.22050286972
1882,190163.5708015297
1883,184549.35794287405
1884,187678.27844460617
1885,192178.9485353725
1886,189594.91427373598
1887,184550.60901064763
1888,186364.6572823436
1889,187451.83517758758
1890,130275.59508083604
1891,120380.22830097792
1892,124931.03355208767
1893,131633.00361517406
1894,190660.33715704244
1895,130503.86872481497
1896,127185.45768008499
1897,124793.41609699349
1898,124051.53290725852
1899,127638.34421412219
1900,125863.07904340731
1901,132897.16137568007
1902,134148.22914926347
1903,186051.98278834784
1904,127167.27097266798
1905,190291.75902362197
1906,193120.42325969407
1907,138805.37516112783
1908,117950.65468467891
1909,117644.14308015097
1910,117799.27548407532
1911,190627.0451869423
1912,195618.80560354015
1913,186696.2826917433
1914,128543.44552360974
1915,177282.4845553147
1916,141901.67545134667
1917,186270.82719932485
1918,127980.46502549721
1919,127492.54859379967
1920,186323.95135500206
1921,190415.61473320672
1922,191697.9592011297
1923,185913.02181607997
1924,191642.91221909205
1925,185059.7935944961
1926,188279.37028511296
1927,132572.55551313522
1928,190346.80600565963
1929,125402.01434414177
1930,125423.2824962927
1931,125376.9929886701
1932,129959.07493411943
1933,131123.23972213885
1934,184490.55775751563
1935,183786.20660098817
1936,185532.69721291063
1937,192417.3231709402
1938,191290.11110694153
1939,122490.10787642631
1940,178817.54471350156
1941,187595.70797154968
1942,191202.53636279068
1943,179918.48435425496
1944,249497.3234985259
1945,191742.3258823919
1946,155970.02501469234
1947,182630.79928738382
1948,232754.25032681684
1949,188338.17047047138
1950,187146.57464083325
1951,196822.3328017274
1952,191681.69532007314
1953,189952.71965698083
1954,186614.87083706027
1955,129100.84244144121
1956,190385.00979745397
1957,185485.7359467012
1958,192636.93178990413
1959,185992.51084440257
1960,128662.29696210017
1961,126369.7614917086
1962,117884.34809267899
1963,118147.0723251315
1964,175705.55985141284
1965,177620.36530358234
1966,175638.58150082608
1967,189497.33098739648
1968,191863.77190582958
1969,190512.52626095936
1970,191519.72826809413
1971,190420.0396951143
1972,188805.49050860485
1973,185866.15299927065
1974,187961.69152002287
1975,130567.00142268087
1976,186042.4611059458
1977,195875.9462557116
1978,195314.21682537266
1979,185122.92629236198
1980,187867.768987604
1981,182773.4210135723
1982,180281.29400859415
1983,180281.29400859415
1984,175537.24501116583
1985,177403.83812935228
1986,177403.83812935228
1987,177116.0925414281
1988,184893.4015806095
1989,183624.8188581959
1990,185236.8659091582
1991,181608.67691636615
1992,183887.54309064843
1993,183299.54123706423
1994,190321.20534100122
1995,184100.22461215762
1996,185689.08068460855
1997,188494.6463915694
1998,187080.84735802005
1999,188482.1357138336
2000,189656.88835322842
2001,187256.08929572185
2002,190184.1671950938
2003,242557.55810905856
2004,185398.83296113717
2005,186160.7332352495
2006,184412.99155555345
2007,186896.36108611655
2008,181857.63940330927
2009,186252.06118272108
2010,189584.90573154733
2011,133265.64705970042
2012,185188.65357517518
2013,184179.04188189335
2014,184212.8207117801
2015,191825.56811403524
2016,184175.2886785726
2017,183968.86249593133
2018,128296.40586302707
2019,127045.33808944364
2020,127483.21181019784
2021,124868.4801634085
2022,198009.59611885808
2023,188193.1390581358
2024,186248.97973798716
2025,188525.923085909
2026,175642.91401333356
2027,176453.0266214289
2028,176453.0266214289
2029,176456.2005155629
2030,178435.9690425586
2031,120330.76489922132
2032,121268.48642022215
2033,177615.2685830879
2034,176306.07238273288
2035,186922.6335093618
2036,176912.84025292084
2037,176912.84025292084
2038,177417.5998748617
2039,128495.23318962673
2040,204345.0033242845
2041,250663.22621410555
2042,182986.77429366834
2043,188624.7574400221
2044,131865.12291187383
2045,193983.0807142799
2046,186930.81167459014
2047,129067.73537014131
2048,127076.61478378324
2049,190842.9930519856
2050,134748.83412998362
2051,125522.11685040579
2052,129297.26008189381
2053,131088.78913366527
2054,121890.26710369311
2055,185614.01661819353
2056,128921.93974981878
2057,126399.7871182746
2058,193086.06512062057
2059,127991.14532627272
2060,184785.13799349446
2061,133425.7837347191
2062,129954.07066302511
2063,130239.89342458887
2064,128637.94736521534
2065,131763.6939728135
2066,191431.48176535644
2067,185789.83786508208
2068,191420.31460479432
2069,127316.72734691115
2070,126302.2038319351
2071,122538.32021040932
2072,130468.25951796789
2073,129647.55905849717
2074,131117.56369245768
2075,133086.74436807798
2076,124790.24220285947
2077,126920.2313120853
2078,126920.2313120853
2079,183692.37651796942
2080,123776.87730625691
2081,127048.51198357766
2082,187641.51061938563
2083,125919.37709321857
2084,124790.24220285947
2085,126407.29352491611
2086,129217.19174438447
2087,128401.49555600807
2088,121787.67954625927
2089,121787.67954625927
2090,125547.23065527756
2091,187898.46637275687
2092,182017.77607832794
2093,124925.35752240648
2094,122538.32021040932
2095,187115.29794649367
2096,124234.76811138845
2097,124310.50393639029
2098,128171.29908566872
2099,123799.97583536815
2100,191131.31794909653
2101,186170.16246825142
2102,123604.90171208924
2103,127221.06688693207
2104,186743.15150855263
2105,124418.09576491846
2106,129969.66278549485
2107,189373.56772721183
2108,127980.46502549721
2109,126436.64739289526
2110,124678.89717101055
2111,126200.86734227484
2112,182373.75108461248
2113,123167.02799133504
2114,124255.45695435262
2115,124418.09576491846
2116,123288.96087455937
2117,181110.17263329323
2118,179981.03774293413
2119,123167.02799133504
2120,123817.58323359842
2121,123213.89680814437
2122,123589.21714021939
2123,122309.9541170303
2124,182539.56378931232
2125,182389.43565648232
2126,186172.6646037986
2127,185988.1783318951
2128,122350.08073518507
2129,122523.88670631306
2130,130884.28577738443
2131,183335.24289331137
2132,185385.6505248145
2133,124790.24220285947
2134,182368.74681351814
2135,127564.43876608067
2136,186514.7854151736
2137,128781.82015917744
2138,130967.43555962767
2139,133193.08512883258
2140,129753.89981925176
2141,126548.66418333103
2142,129398.59657155407
2143,125040.45575757616
2144,133050.4634026441
2145,128470.30428355516
2146,132387.30503324475
2147,186780.0117831733
2148,126260.24683682
2149,129672.58041396883
2150,198962.90976232864
2151,122275.59597795681
2152,140240.92920661473
2153,128885.65878438487
2154,127480.03791606384
2155,128621.68348415876
2156,186957.0840978354
2157,186036.87752566475
2158,192461.78230160245
2159,186791.27139313554
2160,186885.1014761543
2161,185294.99433592978
2162,188338.84222905824
2163,188338.84222905824
2164,187933.4962704172
2165,186861.91049764294
2166,129109.59991585629
2167,184483.05135087413
2168,190045.29867222602
2169,184860.8738184963
2170,188856.78428732176
2171,132237.26934981486
2172,128441.52972476275
2173,190402.43229688404
2174,186614.87083706027
2175,185764.14475102356
2176,192194.63310724235
2177,188375.794953079
2178,188228.7482649829
2179,120190.64530857999
2180,185142.94337673933
2181,185801.67678423104
2182,187438.07343207818
2183,185647.7954480803
2184,129203.42999887506
2185,132052.1113193245
2186,125043.62965171017
2187,128969.48032521494
2188,125919.37709321857
2189,291363.05547372147
2190,179996.05055621715
2191,181038.19001161214
2192,124453.70497176555
2193,131020.55971530492
2194,128111.91959112357
2195,127692.71943757302
2196,126534.90243782161
2197,123344.6796151839
2198,181594.91517085675
2199,184496.2337871968
2200,127003.38109432855
2201,136383.3079514703
2202,183123.14068098896
2203,130113.62802885704
2204,189370.3938330778
2205,128496.57670680042
2206,125542.13393478311
2207,130138.64938432872
2208,189106.99784203846
2209,206222.85605243323
2210,118133.31057962209
2211,124540.02864814279
2212,124418.09576491846
2213,128243.28170734983
2214,124418.09576491846
2215,125030.4472153875
2216,185992.51084440257
2217,134028.12664299947
2218,122388.19207757931
2219,122225.55326701346
2220,128171.29908566872
2221,177282.4845553147
2222,177242.45038656003
2223,259983.68112730203
2224,187428.0648898895
2225,187568.85623911768
2226,186101.9330498911
2227,177583.9918887483
2228,188069.8626577378
2229,189682.48901788684
2230,185866.73230845737
2231,188639.09849471826
2232,189730.029593283
2233,196454.51887629388
2234,187618.22719147417
2235,183505.96741970547
2236,187927.24093154928
2237,187924.73879600212
2238,183659.1769972694
2239,127389.96103636583
2240,178104.436082559
2241,134598.03423856676
2242,122196.19939903432
2243,178066.9964987516
2244,118252.16201811252
2245,116650.1235093389
2246,139404.63662467425
2247,175451.5930933754
2248,123901.98408361524
2249,125168.73642906852
2250,132418.67417698444
2251,245543.33686697343
2252,186948.90593260707
2253,184703.23927902483
2254,186298.35069034365
2255,184409.2383522327
2256,183455.92470876215
2257,241937.12094276128
2258,185558.96963615587
2259,183180.6897985738
2260,139631.07989169288
2261,178404.69234821902
2262,121056.38420789971
2263,246848.14126326295
2264,239755.89734637653
2265,168956.10850448825
2266,182526.9606621764
2267,132270.9557303015
2268,190956.07601139476
2269,187315.468790267
2270,188729.17537441626
2271,188990.6485390952
2272,188918.7583668142
2273,188428.91910875624
2274,185485.7359467012
2275,188739.76322579166
2276,184852.11634408124
2277,184741.44307081914
2278,128743.03705819635
2279,126820.14589019863
2280,137299.6688709201
2281,177620.27285418223
2282,186165.06574775698
2283,119670.29356416938
2284,120615.5214918117
2285,175357.0912517698
2286,125856.8237045394
2287,189203.33006060438
2288,188397.64241441665
2289,190406.1855002048
2290,190669.58149124414
2291,191547.25175911296
2292,191779.85791559936
2293,190982.34843464
2294,191814.9802626598
2295,193954.21370608738
2296,194445.3040319189
2297,185750.38300551413
2298,190637.05372913097
2299,192212.2405054726
2300,191465.2605952432
2301,189327.18577018913
2302,186021.86471238174
2303,185181.14716853367
2304,187030.22533788998
2305,119533.83472744867
2306,119536.33686299584
2307,180342.59632949973
2308,178217.03218218152
2309,182284.2535141012
2310,180281.29400859415
2311,176530.59282339105
2312,250075.22436052133
2313,186410.9467899662
2314,190122.8648741882
2315,184684.47326242106
2316,185775.4043609858
2317,188886.80991388776
2318,183898.80270061066
2319,183253.25172944163
2320,183233.23464506428
2321,177004.74750957917
2322,177116.0925414281
2323,192765.6993211831
2324,187470.60119419135
2325,187285.44316370098
2326,188554.02588611457
2327,184585.05959912122
2328,185667.2332232709
2329,185472.64595977863
2330,185675.31893909915
2331,189984.66810990727
2332,187940.42336787196
2333,188497.14852711657
2334,188231.9221591169
2335,189447.96003503999
2336,186047.55782644026
2337,186001.84762800438
2338,188403.89775328457
2339,186880.09720505995
2340,186722.37021618834
2341,242762.73322392625
2342,184671.96258468524
2343,183926.32619162952
2344,185620.27195706146
2345,184585.63890830797
2346,184412.99155555345
2347,184863.37595404347
2348,184412.99155555345
2349,243320.70945094444
2350,188888.06098166134
2351,185535.77865764452
2352,187267.25645628397
2353,188025.49597647565
2354,126294.69742529359
2355,126294.69742529359
2356,132487.48290453153
2357,182912.96129502694
2358,188132.41604641697
2359,125806.10923500922
2360,123645.51519003065
2361,126264.67179872759
2362,198027.11106768824
2363,129232.78386685421
2364,131686.1277708513
2365,177953.05688195542
2366,176882.142867768
2367,177208.67155667327
2368,176985.98149297544
2369,179142.82233463324
2370,176456.2005155629
2371,176252.2764684688
2372,182762.8331621969
2373,183624.8188581959
2374,184128.99917095003
2375,126496.02688744041
2376,188616.57927479374
2377,194716.11398019968
2378,131549.18207434396
2379,184741.44307081914
2380,127824.75331238612
2381,131549.18207434396
2382,187813.39376415318
2383,184418.57513583452
2384,186777.50964762614
2385,187037.73174453148
2386,130423.22107811889
2387,126982.78470076447
2388,186110.01876571932
2389,125103.00914625534
2390,133744.13425839602
2391,127224.24078106608
2392,127770.95739812203
2393,184613.1623993268
2394,185113.58950876017
2395,186871.432180045
2396,131151.34252234444
2397,144437.68227780037
2398,131010.55117311626
2399,122037.89310097595
2400,120161.29144060082
2401,122256.82996135305
2402,127792.80485945969
2403,185577.1563435729
2404,186176.9971163061
2405,128921.93974981878
2406,126741.90792964962
2407,125494.0140502002
2408,127232.99825548116
2409,128296.40586302707
2410,130221.21985738521
2411,128005.48638096887
2412,132172.21382558852
2413,129484.92024793132
2414,131369.02831494797
2415,184839.02635715867
2416,129481.74635379731
2417,126847.66938121746
2418,127595.80790982036
2419,126985.95859489849
2420,127420.65842151867
2421,128836.8671412151
2422,135528.156903526
2423,191356.41769894146
2424,132048.35811600374
2425,258048.9510401553
2426,184211.4771946064
2427,130423.22107811889
2428,187356.1747176085
2429,127795.9787535937
2430,127295.55164416032
2431,125919.37709321857
2432,126294.69742529359
2433,126063.24988718066
2434,126798.87773804771
2435,126920.2313120853
2436,125669.16353850189
2437,124039.60153870942
2438,125368.90727284187
2439,124512.50515712396
2440,124418.09576491846
2441,121387.33785871258
2442,119727.17092316737
2443,124790.24220285947
2444,127042.16419530964
2445,124324.2656818997
2446,186791.94315172237
2447,186536.05356732453
2448,130380.10546463031
2449,122630.31991646775
2450,184110.23315434626
2451,121415.53310831825
2452,190493.18093516887
2453,126574.26484798944
2454,186108.09593935887
2455,123228.23786284053
2456,127763.45099148052
2457,181266.55610499115
2458,124418.09576491846
2459,123439.08900738938
2460,124718.35203057849
2461,125847.48692093758
2462,124718.35203057849
2463,123439.08900738938
2464,184434.93146629122
2465,127983.63891963121
2466,128737.45347791527
2467,124042.77543284344
2468,180709.83094574654
2469,122888.61918701268
2470,249068.20725218678
2471,130276.26683942288
2472,129822.70854679885
2473,179020.8894514089
2474,186514.7854151736
2475,133035.45058936108
2476,121392.3421298069
2477,130967.43555962767
2478,129838.30066926859
2479,134800.70721788728
2480,191305.12392022452
2481,131520.40751555155
2482,126322.80022549917
2483,127752.19138151828
2484,126289.02139561242
2485,127131.6617658209
2486,134645.57481396294
2487,252416.64392348274
2488,124489.98593719945
2489,131142.58504792937
2490,134138.89236566165
2491,128171.29908566872
2492,187459.34158422909
2493,195548.74580821948
2494,201992.9959099477
2495,138061.5691450324
2496,247277.25750960206
2497,130062.91355932686
2498,123667.4551007684
2499,131317.73453623103
2500,177315.01231742784
2501,129650.73295263118
2502,131927.676300553
2503,184178.46257270663
2504,204658.44202626724
2505,185259.96443826944
2506,185086.06601774134
2507,186716.20732672053
2508,186408.44465441903
2509,188303.8123313979
2510,184563.11968838348
2511,181534.86391772475
2512,185258.71337049585
2513,184717.00102453423
2514,81933.63139314367
2515,134698.11966045343
2516,186140.71615087218
2517,127455.68831917901
2518,137630.622521733
2519,187140.3193019653
2520,189056.9551310951
2521,185542.70575509928
2522,184645.69016143997
2523,131674.2888517023
2524,184438.01291102514
2525,185764.14475102356
2526,128148.77986574423
2527,137304.0938328277
2528,129015.76983283754
2529,125919.37709321857
2530,125919.37709321857
2531,187808.38949305884
2532,184549.35794287405
2533,183809.97688868624
2534,188525.25132732216
2535,190656.49150432157
2536,192738.84758875112
2537,136205.56387822135
2538,183793.71300762967
2539,183445.24440798664
2540,184030.16481683694
2541,184028.91374906333
2542,184919.67400385474
2543,128074.29510851596
2544,126176.42529598992
2545,137287.82995177113
2546,126091.35268738624
2547,124774.65008038974
2548,187815.98834910046
2549,182390.01496566908
2550,221629.08392552624
2551,120380.22830097792
2552,123789.38798399274
2553,181084.4795192347
2554,185668.48429104447
2555,128345.77681538356
2556,126006.28007878257
2557,127135.41496914165
2558,190615.29871719342
2559,125948.15165201099
2560,181008.1643850461
2561,120786.82532739252
2562,125318.86456189853
2563,125863.07904340731
2564,183778.12088515994
2565,132181.55060919034
2566,184503.7401938383
2567,181386.65861125517
2568,148795.15133319143
2569,200600.55747794933
2570,118011.9570055845
2571,197090.73306386112
2572,119541.34113409018
2573,199492.11143055442
2574,195048.89800797286
2575,125669.16353850189
2576,182721.54792566865
2577,184938.44002045848
2578,120376.47509765717
2579,128498.98639294748
2580,185054.21001421503
2581,125124.9490569931
2582,123364.02494097438
2583,179440.5764647461
2584,187675.10455047217
2585,186114.4437276269
2586,130747.15518207688
2587,186024.3668479289
2588,127858.53214227287
2589,126304.03420889542
2590,177546.4598555408
2591,199701.71150732972
2592,184072.70112113876
2593,182855.99148662883
2594,186528.54716068303
2595,180879.30440436702
2596,186617.9522817942
2597,183333.32006695098
2598,247316.71236916998
2599,189408.50517547206
2600,170204.00238393765
2601,65226.87234471066
2602,118793.29505488739
2603,117700.44112996223
2604,118782.03544492516
2605,119276.2072154906
2606,126074.41704774281
2607,193567.05445486336
2608,159426.72527310334
2609,127278.03669533017
2610,124193.48287486019
2611,151562.51324835795
2612,130673.43463283558
2613,130326.21710096611
2614,129981.59415404394
2615,186270.155440738
2616,128960.05109221302
2617,131630.5014796269
2618,163925.47253750922
2619,188275.0377726055
2620,183910.06231057292
2621,189918.94082709408
2622,185842.9620207593
2623,191156.91861375494
2624,190807.19894633832
2625,191131.89725828328
2626,183707.3893312524
2627,177104.83293146585
2628,250341.7017962946
2629,255150.89876734937
2630,190111.0259550392
2631,194815.04078371287
2632,251344.47884152178
2633,182667.08025281774
2634,196449.51460519954
2635,128873.72741583576
2636,187906.6445379852
2637,128201.90402142148
2638,185503.9226541182
2639,243469.58651600085
2640,186114.4437276269
2641,125919.37709321857
2642,183450.24867908098
2643,120364.63617850818
2644,119613.99551435813
2645,119276.2072154906
2646,117884.34809267899
2647,119013.48298303809
2648,177532.69811003137
2649,126312.21237412376
2650,175327.0656252038
2651,176329.84267043095
2652,195234.1484878633
2653,192695.63952586244
2654,190030.95761752987
2655,190965.41279499658
2656,192216.5730179801
2657,186041.8817967591
2658,189701.25503449058
2659,188084.29616183406
2660,189299.08296998357
2661,189686.8215303943
2662,191025.46404812858
2663,190136.6266196976
2664,179869.6927110852
2665,181028.7607786102
2666,180447.68602248075
2667,186410.9467899662
2668,186410.9467899662
2669,188191.21623177538
2670,189284.07015670056
2671,184954.70390151508
2672,176336.67731848563
2673,176150.26822022168
2674,176317.9113018819
2675,176240.3450999197
2676,185077.30854332625
2677,184435.51077547797
2678,246567.90208198025
2679,185689.08068460855
2680,185545.20789064644
2681,186284.00963564753
2682,187267.34890568408
2683,252995.88830265187
2684,187538.83061255168
2685,189348.45392234006
2686,189175.80656958555
2687,191513.3804798261
2688,187285.44316370098
2689,183283.85666519438
2690,246762.39689607243
2691,183768.69165215798
2692,126586.19621653853
2693,187395.53712777633
2694,133265.64705970042
2695,183362.0946257434
2696,183151.91523978137
2697,183992.6327836294
2698,185326.27103026936
2699,181451.04237689465
2700,181451.04237689465
2701,184887.14624174158
2702,128296.40586302707
2703,185901.182896931
2704,127342.42046096966
2705,128556.62795993242
2706,127483.21181019784
2707,126589.27766127244
2708,133240.62570422876
2709,126945.25266755698
2710,127907.32378544263
2711,191531.5671872431
2712,187396.78819554992
2713,119192.29322526041
2714,175657.34751742985
2715,176225.3322866367
2716,178038.12949055908
2717,184005.14346136525
2718,182586.43260612164
2719,188876.12961311225
2720,186289.5932159286
2721,128921.93974981878
2722,128850.04957753778
2723,127492.54859379967
2724,127420.65842151867
2725,129120.85952581855
2726,128921.93974981878
2727,184613.1623993268
2728,129882.75979993085
2729,129738.30769678201
2730,130423.22107811889
2731,126479.18369719709
2732,127947.93726338404
2733,128921.93974981878
